tenure,Churn_flag,MonthlyCharges,SeniorCitizen,Contract_OneYear,Contract_TwoYear,InternetService_Fiber,OnlineSecurity_Yes,TechSupport_Yes,PaperlessBilling_Yes,Contract,MonthlyCharges_x_logT,TechSupport_x_logT
4,1,79.9,0,0,0,1,0,0,1,Month-to-month,110.76491945347927,0.0
48,0,69.55,0,1,0,0,0,1,1,One year,269.2420303086438,3.871201010907891
15,1,25.4,0,0,0,0,0,0,1,Month-to-month,68.78447510799613,0.0
50,0,90.1,0,1,0,1,1,1,1,One year,352.4732727890759,3.912023005428146
7,0,44.65,0,0,0,0,0,0,1,Month-to-month,86.88488815531973,0.0
41,1,83.75,1,0,0,1,1,0,1,Month-to-month,311.0116605864858,0.0
68,0,80.35,0,0,1,1,1,0,0,Two year,339.0374441109002,0.0
26,0,98.1,1,0,0,1,0,0,1,Month-to-month,319.6192703799074,0.0
57,0,53.35,0,0,1,0,0,1,0,Two year,215.69678513897327,4.04305126783455
3,0,19.55,0,0,0,0,0,0,0,Month-to-month,21.477870243461545,0.0
1,1,20.9,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
19,0,48.95,0,1,0,0,1,0,1,One year,144.13028803019725,0.0
3,0,54.2,0,0,0,0,0,0,1,Month-to-month,59.544786045811556,0.0
59,0,24.45,0,0,1,0,0,0,0,Two year,99.69579050349485,0.0
1,1,69.4,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
42,0,40.15,0,0,0,0,1,0,1,Month-to-month,150.06743517407725,0.0
7,1,74.9,0,0,0,1,0,0,1,Month-to-month,145.74867016424298,0.0
67,0,25.6,0,0,1,0,0,0,0,Two year,107.64013105640873,0.0
1,0,70.35,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
66,0,91.7,0,0,1,0,1,1,0,Two year,384.1913398438232,4.189654742026425
61,0,89.2,0,0,0,1,0,0,0,Month-to-month,366.6899486842594,0.0
4,0,24.1,0,1,0,0,0,0,0,One year,33.40969410298936,0.0
42,1,74.15,1,0,0,1,1,0,1,Month-to-month,277.1482021957118,0.0
64,0,53.85,0,1,0,0,0,0,1,One year,223.95585403891832,0.0
54,0,115.6,1,1,0,1,1,1,1,One year,461.1265557828301,3.9889840465642745
1,0,19.75,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
54,0,24.05,0,0,1,0,0,0,1,Two year,95.9350663198708,0.0
18,0,25.3,0,0,1,0,0,0,0,Two year,73.12640547477297,0.0
3,0,84.3,0,0,0,1,0,0,0,Month-to-month,92.61301593472164,0.0
1,1,70.1,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
72,0,89.75,0,0,1,0,1,1,0,Two year,383.83078418169094,4.276666119016055
60,0,97.95,1,1,0,1,0,0,1,One year,401.0410498696547,0.0
11,0,20.0,0,1,0,0,0,0,1,One year,47.95790545596741,0.0
12,1,78.3,0,0,0,1,1,0,1,Month-to-month,194.5681906784004,0.0
61,0,103.9,0,1,0,1,0,1,0,One year,427.11979448760707,4.110873864173311
39,0,20.7,0,0,1,0,0,0,0,Two year,75.83572607488368,0.0
55,1,96.8,0,0,0,1,0,0,1,Month-to-month,387.9098523305032,0.0
17,1,94.4,0,0,0,1,1,0,1,Month-to-month,267.4553396789068,0.0
37,0,20.15,0,1,0,0,0,0,0,One year,72.75999593978112,0.0
72,0,26.0,0,0,1,0,0,0,1,Two year,111.19331909441743,0.0
72,0,77.35,1,0,1,0,0,1,0,Two year,330.80012430589187,4.276666119016055
8,0,66.05,0,0,0,0,1,1,0,Month-to-month,137.34711382795314,2.0794415416798357
22,0,19.9,0,0,0,0,0,0,0,Month-to-month,61.51174482183048,0.0
1,1,84.3,0,0,0,1,0,0,0,Month-to-month,0.0,0.0
38,0,68.15,0,0,0,0,0,1,0,Month-to-month,247.9014967853532,3.6375861597263857
17,0,80.85,0,1,0,0,0,1,0,One year,229.06529886694506,2.833213344056216
70,0,75.5,1,0,1,0,0,1,1,Two year,320.76139077472664,4.248495242049359
72,1,92.45,1,0,1,0,1,1,0,Two year,395.3777827030343,4.276666119016055
28,0,80.6,0,0,0,1,0,0,1,Month-to-month,268.5756835201214,0.0
15,0,83.2,0,0,0,1,0,0,1,Month-to-month,225.3097767317039,0.0
72,0,87.55,0,0,1,0,1,1,1,Two year,374.42211871985563,4.276666119016055
11,1,99.55,1,0,0,1,0,0,1,Month-to-month,238.71047440707778,0.0
8,1,81.25,1,0,0,1,0,0,1,Month-to-month,168.95462526148665,0.0
57,0,109.4,0,1,0,1,0,1,1,One year,442.3098087010998,4.04305126783455
1,1,19.95,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
46,0,45.55,0,0,0,0,1,0,0,Month-to-month,174.39461561007826,0.0
30,0,20.7,0,1,0,0,0,0,0,One year,70.40478580040661,0.0
10,0,75.3,1,0,0,1,1,0,0,Month-to-month,173.38465750245166,0.0
23,1,99.25,0,0,0,1,1,0,1,Month-to-month,311.1978009309681,0.0
32,0,93.4,0,0,0,1,1,0,1,Month-to-month,323.6997333214945,0.0
13,0,73.75,0,0,0,1,1,0,1,Month-to-month,189.16501511278832,0.0
39,1,80.45,0,0,1,1,0,1,1,Two year,294.73353443113007,3.6635616461296463
44,0,88.15,0,0,0,1,0,0,1,Month-to-month,333.57631622989476,0.0
9,0,49.2,1,0,0,0,0,1,0,Month-to-month,108.10344920494201,2.1972245773362196
67,0,19.65,0,0,1,0,0,0,0,Two year,82.62220997103248,0.0
9,1,79.35,0,0,0,1,0,0,1,Month-to-month,174.34977021162902,0.0
15,1,79.75,0,0,0,1,0,0,1,Month-to-month,215.96700353790126,0.0
71,0,105.15,0,0,1,1,0,0,1,Two year,448.22078907089434,0.0
1,0,49.0,0,0,0,0,0,1,0,Month-to-month,0.0,0.0
30,1,100.05,0,0,0,1,0,0,1,Month-to-month,340.28979803529865,0.0
1,1,69.35,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
17,0,49.8,0,0,0,0,0,0,1,Month-to-month,141.09402453399954,0.0
3,1,85.8,0,0,0,1,0,1,0,Month-to-month,94.26093436772382,1.0986122886681098
67,1,79.7,0,0,1,0,1,0,1,Two year,335.11400176546,0.0
1,0,20.95,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
1,1,50.55,1,0,0,0,0,0,0,Month-to-month,0.0,0.0
32,0,79.3,1,0,0,1,0,0,0,Month-to-month,274.8328570920183,0.0
41,0,19.5,0,1,0,0,0,0,0,One year,72.41465530073401,0.0
1,1,80.55,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
1,0,44.15,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
12,1,84.5,0,0,0,1,0,0,1,Month-to-month,209.97461190708603,0.0
62,0,105.5,0,0,0,1,1,0,1,Month-to-month,435.41267762225715,0.0
22,1,84.3,0,0,0,1,0,0,1,Month-to-month,260.574878818106,0.0
17,0,92.7,0,0,0,1,0,1,1,Month-to-month,262.63887699401124,2.833213344056216
72,0,26.25,0,0,1,0,0,0,1,Two year,112.26248562417145,0.0
56,0,96.95,0,0,0,1,0,1,1,Month-to-month,390.2578464167728,4.02535169073515
9,0,20.45,0,0,0,0,0,0,1,Month-to-month,44.93324260652569,0.0
72,0,115.8,0,0,1,1,1,1,1,Two year,495.2379365820592,4.276666119016055
20,0,108.2,0,0,0,1,1,1,1,Month-to-month,324.1382319985418,2.995732273553991
19,0,20.2,0,0,1,0,0,0,0,Two year,59.47766737916209,0.0
2,1,67.75,0,0,0,1,0,0,1,Month-to-month,46.96072148293629,0.0
53,0,54.9,0,1,0,0,0,1,0,One year,217.9690260540115,3.970291913552122
27,1,85.25,1,0,0,1,0,0,1,Month-to-month,280.97009282686906,0.0
6,0,20.15,0,0,0,0,0,0,0,Month-to-month,36.10395330494531,0.0
9,0,90.35,0,1,0,1,0,0,1,One year,198.5192405623274,0.0
8,0,55.75,0,0,0,0,0,0,0,Month-to-month,115.92886594865084,0.0
71,0,114.6,0,0,1,1,1,1,0,Two year,488.5031139089347,4.2626798770413155
10,1,80.05,0,0,0,1,0,0,1,Month-to-month,184.32193669417336,0.0
1,1,20.0,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
71,0,66.8,0,1,0,0,1,1,0,One year,284.74701578635984,4.2626798770413155
68,0,100.3,0,1,0,1,0,1,1,One year,423.2166228291635,4.219507705176107
34,0,105.35,0,0,0,1,0,1,1,Month-to-month,371.5020812683126,3.5263605246161616
26,0,85.2,0,1,0,1,0,1,1,One year,277.5898250394303,3.258096538021482
22,1,48.8,0,0,0,0,1,0,1,Month-to-month,150.84287172388582,0.0
7,0,18.95,0,0,0,0,0,0,1,Month-to-month,36.87499732459818,0.0
20,0,69.8,0,0,0,1,0,0,1,Month-to-month,209.10211269406855,0.0
60,0,106.15,0,0,0,1,0,0,1,Month-to-month,434.614675279876,0.0
72,0,20.55,0,0,1,0,0,0,0,Two year,87.88548874577994,0.0
72,0,105.75,1,1,0,1,0,0,1,One year,452.25744208594784,0.0
4,0,25.25,0,0,0,0,0,0,0,Month-to-month,35.00393261827724,0.0
16,0,19.75,0,0,0,0,0,0,0,Month-to-month,54.75862726423568,0.0
62,0,104.85,1,1,0,1,1,0,1,One year,432.7300402719778,0.0
10,0,60.95,0,0,0,0,0,1,1,Month-to-month,140.3425614179871,2.302585092994046
31,0,81.15,0,0,0,1,0,0,1,Month-to-month,278.6680616439696,0.0
71,0,19.1,0,0,1,0,0,0,0,Two year,81.41718565148913,0.0
58,0,20.8,0,0,1,0,0,0,0,Two year,84.45721461936552,0.0
70,0,90.15,0,0,1,0,1,1,1,Two year,383.00184607074976,4.248495242049359
71,0,90.1,0,0,1,0,1,1,0,Two year,384.0674569214225,4.2626798770413155
69,0,74.1,1,0,1,0,1,1,0,Two year,313.7472919906569,4.23410650459726
1,1,85.05,1,0,0,1,0,0,1,Month-to-month,0.0,0.0
72,0,118.75,0,0,1,1,1,1,1,Two year,507.8541016331566,4.276666119016055
26,0,85.9,0,0,0,1,0,1,0,Month-to-month,279.87049261604534,3.258096538021482
33,0,95.0,0,0,0,1,0,1,1,Month-to-month,332.1682183393156,3.4965075614664802
10,0,20.15,0,0,1,0,0,0,0,Two year,46.39708962383002,0.0
57,0,101.3,1,0,1,1,1,1,0,Two year,409.5610934316399,4.04305126783455
10,0,21.2,0,0,0,0,0,0,1,Month-to-month,48.81480397147377,0.0
39,0,24.2,0,1,0,0,0,0,1,One year,88.65819183633744,0.0
11,0,20.3,0,0,0,0,0,0,0,Month-to-month,48.677274037806924,0.0
21,1,102.8,0,0,0,1,0,1,1,Month-to-month,312.97690659796785,3.044522437723423
68,0,85.3,0,0,1,0,0,1,0,Two year,359.9240072515219,4.219507705176107
18,0,89.6,0,1,0,1,0,0,1,One year,258.97730950749633,0.0
6,1,99.95,0,0,0,1,0,1,1,Month-to-month,179.0863589493441,1.791759469228055
18,0,56.25,0,0,0,0,1,0,0,Month-to-month,162.58341138165926,0.0
52,0,50.95,0,1,0,0,0,0,1,One year,201.31586746172374,0.0
56,0,115.85,0,0,1,1,1,1,0,Two year,466.33699337166706,4.02535169073515
45,0,103.65,0,0,0,1,0,1,1,Month-to-month,394.56056706469366,3.8066624897703196
67,0,26.1,0,0,1,0,0,0,1,Two year,109.74247736610421,0.0
3,0,35.1,0,0,0,0,1,1,0,Month-to-month,38.561291332250654,1.0986122886681098
65,0,99.1,1,0,0,1,0,0,1,Month-to-month,413.6817784466576,0.0
63,0,67.25,0,0,1,0,0,1,0,Two year,278.62581034983054,4.143134726391533
11,0,25.0,0,0,1,0,0,0,0,Two year,59.94738181995927,0.0
1,0,59.55,0,0,0,0,0,1,1,Month-to-month,0.0,0.0
55,0,77.8,0,0,1,0,0,0,1,Two year,311.77052181108627,0.0
25,0,55.1,0,1,0,0,0,1,1,One year,177.36005795023786,3.2188758248682006
72,1,117.8,0,1,0,1,1,1,1,One year,503.7912688200913,4.276666119016055
72,0,24.15,0,0,1,0,0,0,1,Two year,103.28148677423773,0.0
65,0,45.25,0,0,1,0,0,1,0,Two year,188.89102396277755,4.174387269895637
54,1,79.5,1,0,0,1,0,0,1,Month-to-month,317.1242317018598,0.0
7,0,20.25,0,0,0,0,0,0,0,Month-to-month,39.40468051837009,0.0
72,0,64.75,0,0,1,0,1,1,0,Two year,276.9141312062896,4.276666119016055
21,0,54.6,0,0,0,0,0,0,0,Month-to-month,166.2309250996989,0.0
2,0,20.7,0,0,0,0,0,0,1,Month-to-month,14.348146637590867,0.0
4,0,94.75,1,0,0,1,0,0,1,Month-to-month,131.35139071610962,0.0
3,1,79.65,0,0,0,1,0,1,1,Month-to-month,87.50446879241495,1.0986122886681098
72,0,115.8,0,0,1,1,1,1,0,Two year,495.2379365820592,4.276666119016055
6,0,49.45,0,0,0,0,1,0,1,Month-to-month,88.60250575332732,0.0
52,0,83.8,0,0,0,1,0,0,1,Month-to-month,331.1142236171236,0.0
69,0,95.35,1,0,0,1,0,0,1,Month-to-month,403.7220552133487,0.0
8,1,94.7,0,0,0,1,0,0,1,Month-to-month,196.92311399708046,0.0
8,0,74.05,1,0,0,1,0,0,1,Month-to-month,153.98264616139184,0.0
63,0,89.6,1,0,0,1,0,0,1,Month-to-month,371.2248714846813,0.0
60,0,116.6,0,1,0,1,1,1,1,One year,477.4005759550969,4.0943445622221
12,0,54.2,0,0,0,0,1,1,0,Month-to-month,134.68194041850964,2.4849066497880004
13,0,19.3,0,0,0,0,0,0,1,Month-to-month,49.50352259900766,0.0
22,0,65.05,0,0,0,0,1,0,0,Month-to-month,201.07231159095846,0.0
5,1,92.5,0,0,0,1,0,0,1,Month-to-month,148.87300690015428,0.0
1,1,19.45,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
72,0,24.05,0,0,1,0,0,0,1,Two year,102.85382016233613,0.0
2,0,18.75,0,0,0,0,0,0,0,Month-to-month,12.996509635498974,0.0
40,0,20.15,0,0,1,0,0,0,0,Two year,74.3309210003958,0.0
44,0,20.0,0,1,0,0,0,0,0,One year,75.68379267836522,0.0
71,0,71.0,1,1,0,0,1,1,1,One year,302.6502712699334,4.2626798770413155
2,1,75.55,0,0,0,1,0,0,1,Month-to-month,52.367269491303865,0.0
26,0,93.6,1,0,0,1,0,0,1,Month-to-month,304.95783595881073,0.0
1,1,70.0,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
1,0,24.4,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
65,1,74.8,0,0,1,0,1,1,1,Two year,312.24416778819364,4.174387269895637
3,0,65.25,0,0,0,0,0,1,1,Month-to-month,71.68445183559416,1.0986122886681098
13,0,50.55,0,0,0,0,0,1,1,Month-to-month,129.6581900196807,2.5649493574615367
33,1,104.4,0,0,0,1,0,0,1,Month-to-month,365.03538941710053,0.0
1,0,70.7,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
4,0,45.25,0,0,0,0,0,0,0,Month-to-month,62.72981984067505,0.0
2,0,70.3,0,0,0,1,0,0,1,Month-to-month,48.72824679336415,0.0
72,0,108.95,0,0,1,1,1,1,1,Two year,465.9427736667992,4.276666119016055
37,0,26.45,0,0,0,0,0,0,0,Month-to-month,95.50877878943973,0.0
15,1,86.2,0,0,0,1,1,0,0,Month-to-month,233.4339273350105,0.0
23,0,19.65,0,1,0,0,0,0,1,One year,61.61246134300779,0.0
30,1,51.2,0,0,0,0,0,1,0,Month-to-month,174.14130594110236,3.4011973816621555
42,0,19.05,0,1,0,0,0,0,1,One year,71.20260622829817,0.0
32,0,74.75,0,1,0,0,1,0,0,One year,259.06375873427953,0.0
22,0,75.8,0,0,0,1,0,0,1,Month-to-month,234.30101796456034,0.0
42,0,25.1,0,0,0,0,0,0,1,Month-to-month,93.81550741891255,0.0
8,0,44.45,0,0,0,0,0,0,0,Month-to-month,92.43117652766871,0.0
65,0,104.3,0,0,1,1,1,0,1,Two year,435.3885922501149,0.0
2,1,19.5,0,0,0,0,0,0,0,Month-to-month,13.516370020918933,0.0
70,0,89.0,0,0,1,0,1,1,1,Two year,378.116076542393,4.248495242049359
22,0,20.15,0,0,0,0,0,0,0,Month-to-month,62.28450543517006,0.0
4,1,74.9,1,0,0,1,0,0,1,Month-to-month,103.83344764787981,0.0
2,1,74.9,0,0,0,1,0,0,0,Month-to-month,51.916723823939904,0.0
67,0,36.15,0,0,1,0,1,0,0,Two year,151.9996381909834,0.0
25,0,19.2,0,0,0,0,0,0,1,Month-to-month,61.80241583746945,0.0
20,0,19.25,0,0,0,0,0,0,0,Month-to-month,57.66784626591432,0.0
2,0,61.2,0,0,0,0,1,0,1,Month-to-month,42.420607450268655,0.0
51,0,20.45,0,0,1,0,0,0,0,Two year,80.40583418921246,0.0
46,0,35.05,0,0,0,0,1,0,0,Month-to-month,134.19388094694278,0.0
25,1,100.25,0,0,0,1,0,0,1,Month-to-month,322.6923014430371,0.0
13,0,44.0,0,0,0,0,0,0,0,Month-to-month,112.85777172830761,0.0
25,1,102.8,1,0,0,1,1,0,1,Month-to-month,330.900434796451,0.0
26,0,50.35,0,1,0,0,0,0,0,One year,164.04516068938162,0.0
43,1,100.0,0,1,0,1,0,1,1,One year,376.1200115693562,3.7612001156935624
19,0,20.0,0,0,0,0,0,0,1,Month-to-month,58.888779583328805,0.0
10,1,99.85,0,0,0,1,0,1,1,Month-to-month,229.91312153545547,2.302585092994046
2,1,94.2,0,0,0,1,0,0,1,Month-to-month,65.29446440874685,0.0
72,0,86.4,0,0,1,0,1,1,1,Two year,369.5039526829872,4.276666119016055
18,0,58.4,1,0,0,0,1,0,1,Month-to-month,168.797710661136,0.0
9,1,83.85,1,0,0,1,0,0,1,Month-to-month,184.237280809642,0.0
27,1,88.3,1,0,0,1,0,0,0,Month-to-month,291.02239526818227,0.0
24,0,94.1,0,0,0,1,0,0,1,Month-to-month,299.0548654357417,0.0
69,1,104.05,0,1,0,1,0,1,1,One year,440.55878180334486,4.23410650459726
46,0,108.9,0,0,1,1,0,1,1,Two year,416.93904807766245,3.828641396489095
72,0,107.4,1,0,1,1,1,1,1,Two year,459.31394118232436,4.276666119016055
22,1,94.7,0,0,0,1,0,0,1,Month-to-month,292.7217203330325,0.0
70,0,90.85,1,0,0,1,1,0,1,Month-to-month,385.97579274018426,0.0
2,0,19.9,0,0,0,0,0,0,0,Month-to-month,13.79362889314291,0.0
31,0,66.4,0,0,0,0,0,1,1,Month-to-month,228.01675037781374,3.4339872044851463
56,1,100.65,1,0,0,1,0,0,1,Month-to-month,405.15164767249286,0.0
16,0,100.7,0,0,0,1,1,0,0,Month-to-month,279.19968432954596,0.0
52,0,25.6,0,0,1,0,0,0,0,Two year,101.15183919568454,0.0
13,0,19.85,0,0,0,0,0,0,1,Month-to-month,50.914244745611505,0.0
35,0,20.75,0,1,0,0,0,0,0,One year,73.77347227590533,0.0
59,0,95.8,0,0,1,1,0,0,0,Two year,390.62808712616794,0.0
72,0,94.65,0,0,0,1,0,0,1,Month-to-month,404.7864481648697,0.0
66,1,80.55,1,0,1,0,0,0,1,Two year,337.47668947022856,0.0
49,0,106.65,0,0,1,1,1,1,0,Two year,415.0626347934983,3.8918202981106265
2,0,45.85,0,0,0,0,0,0,1,Month-to-month,31.780798228673493,0.0
21,0,104.35,1,0,0,1,0,0,1,Month-to-month,317.6959163764392,0.0
54,0,55.45,1,1,0,0,0,0,1,One year,221.18916538198903,0.0
24,1,78.85,1,0,0,1,1,0,1,Month-to-month,250.5895445229355,0.0
1,0,61.15,0,0,0,0,1,0,0,Month-to-month,0.0,0.0
6,0,78.95,0,0,0,1,1,0,1,Month-to-month,141.45941009555494,0.0
1,1,44.45,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
49,0,109.2,0,1,0,1,1,0,1,One year,424.98677655368044,0.0
56,0,61.3,0,0,1,0,1,0,1,Two year,246.75405864206465,0.0
56,0,96.85,1,0,0,1,1,0,1,Month-to-month,389.8553112476992,0.0
6,0,40.55,0,0,1,0,0,1,0,Two year,72.65584647719763,1.791759469228055
32,0,19.8,0,1,0,0,0,0,0,One year,68.62157087543459,0.0
50,0,108.25,0,1,0,1,1,0,1,One year,423.4764903375968,0.0
58,0,105.05,0,1,0,1,0,1,1,One year,426.5495382579013,4.060443010546419
65,0,90.45,0,0,1,0,1,1,1,Two year,377.57332856206034,4.174387269895637
64,0,86.4,0,0,1,0,1,1,1,Two year,359.32749840227564,4.1588830833596715
66,0,66.9,0,0,1,0,1,0,0,Two year,280.28790224156785,0.0
38,0,110.7,0,1,0,1,1,1,1,One year,402.6807878817109,3.6375861597263857
20,0,20.0,0,1,0,0,0,0,1,One year,59.914645471079815,0.0
36,1,84.9,0,0,0,1,0,0,1,Month-to-month,304.24075787492376,0.0
64,0,102.1,1,1,0,1,0,1,0,One year,424.62196281102246,4.1588830833596715
1,1,20.25,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
60,0,70.15,0,1,0,0,0,1,1,One year,287.2182710398804,4.0943445622221
1,1,74.35,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
50,0,80.05,0,1,0,0,1,1,1,One year,313.1574415845231,3.912023005428146
1,1,62.05,0,0,0,0,0,1,0,Month-to-month,0.0,0.0
72,0,49.2,0,0,1,0,1,0,1,Two year,210.41197305558993,0.0
60,0,20.5,0,0,1,0,0,0,1,Two year,83.93406352555306,0.0
46,0,38.25,0,0,1,0,1,1,0,Two year,146.4455334157079,3.828641396489095
69,0,54.95,0,0,1,0,0,0,1,Two year,232.66415242761943,0.0
31,0,96.6,1,0,0,1,0,1,1,Month-to-month,331.7231639532651,3.4339872044851463
19,0,19.9,0,1,0,0,0,0,0,One year,58.594335685412155,0.0
71,0,19.9,0,0,1,0,0,0,0,Two year,84.82732955312217,0.0
12,0,84.6,0,0,0,1,1,0,1,Month-to-month,210.22310257206482,0.0
39,1,80.0,0,1,0,0,1,1,0,One year,293.0849316903717,3.6635616461296463
44,0,85.25,0,1,0,0,0,1,1,One year,322.6021662915318,3.784189633918261
56,0,81.25,0,0,1,0,1,1,0,Two year,327.05982487223093,4.02535169073515
72,0,115.5,0,0,1,1,1,1,1,Two year,493.9549367463544,4.276666119016055
5,1,104.1,0,0,0,1,0,0,0,Month-to-month,167.54248668438984,0.0
11,0,79.0,0,0,0,1,1,0,1,Month-to-month,189.4337265510713,0.0
24,1,39.1,1,0,0,0,1,0,0,Month-to-month,124.26190476660469,0.0
15,0,94.65,1,0,0,1,0,0,1,Month-to-month,256.3169515343242,0.0
72,0,20.8,0,0,1,0,0,0,1,Two year,88.95465527553395,0.0
56,0,59.5,0,0,1,0,0,0,0,Two year,239.5084255987414,0.0
64,0,20.05,1,0,1,0,0,0,1,Two year,83.38560582136142,0.0
34,0,100.45,0,0,0,1,0,0,1,Month-to-month,354.22291469769345,0.0
2,1,76.5,0,0,0,1,0,0,1,Month-to-month,53.02575931283582,0.0
35,0,20.6,0,1,0,0,0,0,0,One year,73.24017006668193,0.0
22,0,20.3,0,1,0,0,0,0,0,One year,62.748161803173815,0.0
5,1,49.2,0,0,0,0,0,1,1,Month-to-month,79.18434529175774,1.6094379124341003
9,0,39.55,0,1,0,0,1,0,0,One year,86.90023203364748,0.0
11,1,23.15,0,0,0,0,0,0,0,Month-to-month,55.511275565282276,0.0
23,0,20.45,0,1,0,0,0,0,0,One year,64.1208567157511,0.0
4,1,80.85,0,0,0,1,0,0,0,Month-to-month,112.08189909654314,0.0
68,0,25.25,0,0,1,0,0,0,0,Two year,106.5425695556967,0.0
33,0,91.25,0,0,0,1,0,0,0,Month-to-month,319.0563149838163,0.0
31,0,72.45,0,0,0,0,1,1,1,Month-to-month,248.79237296494887,3.4339872044851463
1,1,60.1,0,0,0,0,0,1,0,Month-to-month,0.0,0.0
56,0,19.7,0,0,1,0,0,0,0,Two year,79.29942830748244,0.0
1,1,78.95,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
66,0,75.1,0,1,0,0,1,1,1,One year,314.6430711261845,4.189654742026425
72,0,25.0,0,0,1,0,0,0,0,Two year,106.91665297540138,0.0
34,0,69.15,1,0,0,1,0,0,0,Month-to-month,243.8478302772076,0.0
58,0,91.55,0,0,0,1,0,0,1,Month-to-month,371.73355761552466,0.0
2,1,45.15,0,0,0,0,0,0,1,Month-to-month,31.29559520228153,0.0
37,0,35.8,0,0,1,0,0,0,0,Two year,129.2708612726632,0.0
71,0,113.15,0,0,1,1,1,1,1,Two year,482.32222808722486,4.2626798770413155
1,0,19.85,0,1,0,0,0,0,0,One year,0.0,0.0
71,0,19.8,1,0,1,0,0,0,0,Two year,84.40106156541805,0.0
35,0,19.9,0,1,0,0,0,0,0,One year,70.75142642363933,0.0
6,0,19.7,0,1,0,0,0,0,0,One year,35.29766154379268,0.0
3,1,79.4,0,0,0,1,0,0,1,Month-to-month,87.22981572024793,0.0
69,0,59.1,0,1,0,0,0,1,0,One year,250.23569442169804,4.23410650459726
44,1,53.95,0,1,0,0,0,0,1,One year,204.1570307498902,0.0
53,0,91.15,0,1,0,1,0,1,1,One year,361.8921079202759,3.970291913552122
24,1,99.3,0,0,0,1,0,0,1,Month-to-month,315.580745353551,0.0
5,0,68.95,0,0,0,1,0,0,1,Month-to-month,110.97074406233122,0.0
2,0,51.55,0,0,0,0,0,0,0,Month-to-month,35.731737157865176,0.0
62,0,24.4,0,0,1,0,0,0,1,Two year,100.70207899510024,0.0
19,0,96.8,0,0,0,1,0,0,1,Month-to-month,285.0216931833114,0.0
9,0,70.05,0,0,0,1,0,0,0,Month-to-month,153.91558164240217,0.0
53,0,19.5,0,0,1,0,0,0,0,Two year,77.42069231426638,0.0
5,0,78.75,0,0,0,1,0,0,0,Month-to-month,126.7432356041854,0.0
71,0,69.2,1,1,0,0,1,0,0,One year,294.97744749125906,0.0
1,0,19.55,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
18,1,80.65,0,0,0,1,0,0,1,Month-to-month,233.1084822743257,0.0
72,0,103.65,0,0,1,1,0,0,1,Two year,443.27644323601413,0.0
4,0,54.7,0,0,0,0,1,0,0,Month-to-month,75.83030155325802,0.0
59,0,54.15,0,0,1,0,0,0,0,Two year,220.79865258749473,0.0
1,1,71.1,0,0,0,1,0,0,0,Month-to-month,0.0,0.0
31,0,84.85,1,0,0,1,0,0,1,Month-to-month,291.3738143005646,0.0
3,0,20.0,0,0,0,0,0,0,0,Month-to-month,21.972245773362197,0.0
65,1,106.25,1,1,0,1,0,0,1,One year,443.5286474264114,0.0
49,0,99.25,0,1,0,1,0,1,1,One year,386.26316458747965,3.8918202981106265
2,0,19.35,0,0,0,0,0,0,0,Month-to-month,13.412397943834943,0.0
53,1,20.8,0,1,0,0,0,0,0,One year,82.58207180188414,0.0
55,0,94.75,0,1,0,1,1,0,1,One year,379.69481930077666,0.0
72,0,114.05,0,0,1,1,1,1,1,Two year,487.7537708737811,4.276666119016055
36,0,74.9,1,0,0,1,0,0,1,Month-to-month,268.40556849036267,0.0
10,0,19.8,0,0,0,0,0,0,1,Month-to-month,45.59118484128211,0.0
1,1,94.0,1,0,0,1,0,0,1,Month-to-month,0.0,0.0
72,0,80.85,0,0,1,0,1,1,0,Two year,345.76845572244804,4.276666119016055
28,0,54.65,0,0,0,0,0,1,0,Month-to-month,182.10497648107489,3.332204510175204
38,0,91.7,0,0,0,1,1,0,0,Month-to-month,333.56665084690957,0.0
61,0,118.6,0,1,0,1,1,1,1,One year,487.5496402909547,4.110873864173311
52,0,24.55,0,0,1,0,0,0,0,Two year,97.00303329117405,0.0
67,0,19.45,0,1,0,0,0,0,1,One year,81.78127144715428,0.0
34,0,116.15,0,0,1,1,1,1,1,Two year,409.5867749341672,3.5263605246161616
54,0,80.6,0,0,1,0,1,1,0,Two year,321.5121141530805,3.9889840465642745
1,0,20.3,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
