customerID,tenure_actual,Churn_actual,MonthlyCharges,Contract,RMST_months,CLV_discounted,Remaining_CLV
1728-BQDMA,2,0,44.45,Month-to-month,23.167668317894396,848.5265705965303,906.0839418737019
0268-QKIWO,3,1,19.75,Month-to-month,27.679862099758964,441.3278371793291,0.0
0876-WDUUZ,5,1,85.4,Month-to-month,33.58905662410531,2261.3847233157553,0.0
5117-ZSMHQ,71,0,89.9,Two year,28.097943106462072,2035.5844958084494,89.00990099009901
5151-HQRDG,37,0,55.05,Month-to-month,20.411270775372152,938.6046376834196,640.2218532439786
0960-HUWBM,65,0,104.1,Two year,26.37846316556405,2229.427299745214,283.3206072358899
6465-GSRCL,67,0,106.6,One year,40.449916453616126,3318.371109292352,318.49183682885797
0617-FHSGK,49,1,75.2,Month-to-month,22.747931769791496,1412.3712555136674,0.0
0263-FJTQO,50,0,70.5,Two year,49.1384142809718,2596.7060114289807,1068.2817797923074
7319-ZNRTR,25,0,19.6,One year,6.349145133959675,113.95842672367627,132.39140371538969
2858-MOFSQ,17,1,55.85,One year,16.678794006869627,794.0430351306976,0.0
7503-EPSZW,64,0,24.05,Two year,24.850096491986655,488.5715101536755,69.862322746936
7089-XXAYG,25,0,38.1,One year,29.65145397871013,904.5009765540475,741.337890712965
8118-LSUEL,23,1,106.4,Month-to-month,37.265702502238625,3084.473970197166,0.0
8070-AAWZP,24,0,34.25,Month-to-month,26.1375655176043,727.5839003824465,616.8217669894992
1666-JXLKU,37,0,100.05,Month-to-month,5.571686849234441,514.0109300302386,460.55783035953027
7855-DIWPO,21,0,68.65,Month-to-month,23.108850505086085,1307.5330414860457,1178.1685558279835
5133-POWUA,1,0,45.8,Month-to-month,32.100011730353714,1165.6364771904305,1205.886993708819
5652-MSDEY,10,0,75.75,Month-to-month,55.36233053617352,3091.8539166135283,2856.8039188671733
7005-CCBKV,6,1,84.4,Month-to-month,31.750229269106693,2127.5236931650334,0.0
1810-BOHSY,51,0,96.4,One year,34.400218245098856,2606.4050170750506,1099.2062062823159
1784-BXEFA,10,0,20.55,Month-to-month,10.886558973409713,197.80042910554374,235.85058635144188
7351-MHQVU,6,0,50.95,Month-to-month,11.68162981957681,523.3567531384267,618.1554472135759
9224-VTYID,47,0,90.5,Two year,26.636088125410026,1954.873009557683,989.185740050229
9500-IWPXQ,61,0,79.4,One year,14.529341551059682,995.9869926362769,311.6123824329863
5762-TJXGK,52,0,58.75,Two year,22.65297053563116,1099.314718578357,478.95708689835794
4504-YOULA,35,0,59.45,Month-to-month,17.649662572386177,889.5355909738814,644.9014848441486
5569-IDSEY,71,0,105.7,One year,27.284861945225938,2332.204324012629,104.65346534653466
4250-FDVOU,6,1,56.25,Month-to-month,51.118383164008065,2143.595669382605,0.0
7284-ZZLOH,45,0,53.3,Two year,23.092056232454592,1014.515286755838,539.2538750879087
5277-ZLOOR,2,1,85.55,Month-to-month,40.9556693023704,2691.95017725397,0.0
2141-RRYGO,4,1,68.65,Month-to-month,26.54518692358492,1478.4262468307054,0.0
1777-JYQPJ,2,0,24.3,Month-to-month,29.933208845431707,581.6976050368074,606.3857316878497
6376-GAHQE,4,1,77.85,Month-to-month,49.52528240141726,2886.8807287772424,0.0
3401-URHDA,51,0,59.9,One year,11.555098610622384,609.149303422906,319.3477080359181
1599-EAHXY,60,0,23.95,One year,37.24231498366931,693.917478510582,175.4319984866269
8631-XVRZL,9,0,20.15,One year,6.053211169184529,111.98475612800948,151.05788299212008
5052-PNLOS,3,1,105.35,Month-to-month,32.53808952520609,2713.208078725486,0.0
3853-LYGAM,17,0,95.65,Month-to-month,14.815189402189702,1221.298819271747,1301.8939558749644
6979-ZNSFF,8,1,87.05,Month-to-month,33.734761159897374,2313.807979484812,0.0
5751-USDBL,46,0,81.0,Two year,21.198083689547698,1428.5514189105256,738.3251954974065
5680-LQOGP,68,0,82.45,Two year,19.80376395566489,1368.2444457168585,95.12628849415468
2386-LAHRK,1,1,53.5,Month-to-month,15.342271214800483,705.1713319684892,0.0
8189-DUKMV,4,0,20.5,One year,27.077172803906553,449.2815990566264,473.86027381487946
6032-IGALN,1,1,25.1,Month-to-month,12.987294252327386,284.1795809726412,0.0
9931-DCEZH,28,0,54.4,One year,29.02160717492302,1267.326378414125,975.6459914411427
1898-JSNDC,39,0,58.6,One year,24.90786731065731,1192.8999262948125,746.3688044073147
0315-LVCRK,11,0,84.8,Month-to-month,33.525713709788775,2241.7970995532237,2170.115019886776
3911-RSNHI,71,0,61.4,Two year,23.456127628111364,1185.0542636481684,60.79207920792079
2410-CIYFZ,2,0,20.4,Month-to-month,16.717681752469787,290.64692184168075,321.6779309702599
4248-HCETZ,30,1,79.65,Month-to-month,20.387404047037588,1356.6144275899217,0.0
5505-OVWQW,17,0,20.15,One year,23.684752998842676,392.2714949033155,379.36252860631924
7271-AJDTL,55,0,94.45,Month-to-month,33.28634507791669,2481.3235777769182,885.2931166556118
1867-TJHTS,58,0,79.8,Month-to-month,43.678988132128424,2654.984994380463,748.308262211525
0516-WJVXC,5,1,54.2,Month-to-month,30.59379635418444,1322.5423100392845,0.0
9174-FKWZE,1,1,19.45,Month-to-month,11.244442115763013,192.88764313207545,0.0
6860-YRJZP,9,0,74.05,Month-to-month,48.45015009387424,2694.482450989418,2548.305768431273
4429-WYGFR,26,0,49.15,Month-to-month,19.66282761957153,810.4307091368622,698.7790186062963
2817-LVCPP,50,0,19.4,Two year,47.249605054500925,690.7951703974327,286.16524305468965
5038-ETMLM,72,0,113.65,Two year,24.787932744587504,2303.662172338434,0.0
5056-FIMPT,43,0,106.0,One year,29.110705977850202,2476.086890579765,1415.1302920595365
4521-WFJAI,56,0,25.95,Two year,11.263904049830396,257.75969293119164,108.4594834664468
6569-KTMDU,1,0,19.1,Month-to-month,37.81986878702033,560.8515020040802,574.1355947972171
8809-RIHDD,72,1,103.4,Two year,42.366447520622984,3350.5108779086922,0.0
8809-XKHMD,72,0,100.55,Two year,40.78837479185573,3152.738184230827,0.0
0396-YCHWO,36,0,95.4,Month-to-month,27.062138797246174,2089.7790331496662,1381.391798116098
0867-LDTTC,5,0,75.15,Month-to-month,40.423715496758824,2338.043972245574,2344.4042370797765
4822-NGOCH,13,1,84.45,Month-to-month,16.35116229784253,1179.2987743402527,0.0
9391-DXGGG,44,0,89.15,One year,30.79525394364102,2187.919893311745,1182.4805644212502
9844-FELAJ,70,0,107.9,One year,22.467132687080117,2004.2446158370753,125.75184677725615
2122-SZZZD,44,0,19.5,One year,40.18331394159547,603.5473062786838,313.0018746018947
5307-DZCVC,32,1,85.95,Month-to-month,25.637993978431503,1794.9762504970886,0.0
3148-AOIQT,69,0,24.95,Two year,27.837127820836457,560.3156080276344,44.22980595041365
8679-JOEVF,16,1,59.4,Month-to-month,19.709751720630045,981.5376094895793,0.0
8395-ETZKQ,68,0,19.5,One year,34.24245207011985,525.118324339724,41.66908724841705
6692-YQHXC,16,0,69.95,Month-to-month,33.73278411648111,1859.1910834954733,1714.5378682000085
3889-VWBID,68,0,82.85,Two year,23.209716975703373,1584.113504819344,116.22584005380757
5222-JCXZT,4,0,19.0,Month-to-month,27.579583225344948,423.21271117967495,445.37455693957975
9754-CLVZW,26,0,38.85,Month-to-month,7.301692908893856,257.6918673018921,280.9377574357528
1432-FPAXX,29,1,30.6,Month-to-month,5.9902849462728085,168.38688722297272,0.0
2739-CCZMB,5,0,20.35,Month-to-month,7.586801892184836,139.92629600717405,184.67092007941986
7080-TNUWP,70,0,95.0,One year,23.32761152300004,1824.623339682728,113.37217900325307
0496-AHOOK,24,0,74.4,One year,43.53310626590143,2468.1702688136756,1945.2068760260286
8336-TAVKX,72,0,78.45,Two year,31.86672154884269,1983.8898528578834,0.0
2468-SJFLM,1,0,74.3,Month-to-month,40.73858452346887,2327.2053074517967,2371.7328384792895
3181-VTHOE,70,0,51.05,One year,15.48605193285042,678.6027599424615,45.55547200557073
7168-HDQHG,36,0,19.2,Month-to-month,17.19091801117688,280.53813672515025,197.48867085724032
4803-AXVYP,38,1,99.55,Month-to-month,23.749606082555196,1942.7078036673734,0.0
3884-HCSWG,17,1,70.0,Month-to-month,28.461917844314712,1603.054002286641,0.0
4567-AKPIA,41,0,109.1,One year,31.522510754965566,2732.869477532691,1586.752224072609
5077-DXTCG,1,1,45.3,Month-to-month,22.83766085617745,853.7888859613021,0.0
1142-WACZW,2,1,29.85,Month-to-month,6.341695303002689,173.36157976709774,0.0
7901-HXJVA,14,0,76.45,Month-to-month,37.269844620315034,2216.4552148043017,2048.242525341518
5649-ANRML,2,1,95.1,Month-to-month,20.046051046320304,1595.4585823368027,0.0
4892-VLANZ,1,1,19.8,Month-to-month,29.361496054523087,466.0147607816043,0.0
5924-IFQTT,13,0,72.8,Month-to-month,26.54518692358492,1567.7994285400632,1544.6450234208712
7968-QUXNS,6,0,18.95,Month-to-month,43.70096644932292,630.7501985221411,620.2730346174469
2919-HBCJO,4,1,76.65,Month-to-month,30.898006276367852,1886.647025086709,0.0
4236-XPXAV,5,1,99.15,Month-to-month,11.39815194580781,995.6705897710996,0.0
8903-WMRNW,15,0,101.75,Month-to-month,23.243377379101474,1947.9942974907647,1928.7556374474696
2452-SNHFZ,47,0,75.45,Month-to-month,18.739692490243314,1191.524094472406,641.2165403406759
3629-WEAAM,8,0,64.1,Month-to-month,18.806312366503732,1015.5162536153925,1091.368399907252
6029-CSMJE,17,0,25.65,Month-to-month,18.890159551352443,407.9926854006803,412.410501940762
7993-NQLJE,15,0,75.1,Month-to-month,20.735318020931253,1298.6270313909213,1312.9929974441973
9909-DFRJA,26,0,95.85,One year,37.09966978743141,2767.8624615041044,2156.942670815969
9099-FTUHS,23,0,54.4,Month-to-month,20.505386446853393,931.34797512048,825.8972452641027
0581-BXBUB,4,0,72.75,Month-to-month,14.528722420366886,912.5345226329165,1052.0666336686534
4962-CHQPW,29,0,19.85,One year,35.08886904158811,546.0524825087525,403.0837996357199
9467-ROOLM,25,0,19.05,Month-to-month,44.189110144817064,640.2003091796709,495.9753556995775
3030-YZADT,9,1,44.95,Month-to-month,36.214995229468926,1271.0376497224283,0.0
7410-KTVFV,18,1,49.55,Month-to-month,28.64640694595591,1141.2027794876865,0.0
5150-ITWWB,3,0,94.85,Month-to-month,34.321898600601436,2559.4008852596353,2632.6641167403714
2253-KPMNB,69,0,46.25,Two year,42.69377949566862,1508.6772768411204,106.43207633874229
1345-ZUKID,14,0,19.35,One year,52.132725754161925,749.9827578073063,665.4193099115683
6429-SHBCB,19,0,69.6,Month-to-month,27.606328781257332,1551.619944544915,1412.2245592798977
9281-OFDMF,39,0,90.7,Month-to-month,23.260214720674515,1737.5611170065276,1097.3940541361708
2603-HVKCG,31,0,101.4,Month-to-month,5.945511460604655,554.0370455606243,551.4986704265368
1834-WULEG,24,0,20.25,One year,22.622470231150796,378.4585955499327,328.62639787212356
9097-ZUBYC,14,0,48.8,Month-to-month,20.241536367036808,825.846050037526,836.7791333240903
5148-ORICT,64,0,74.35,Two year,32.06053114148352,1890.2132955231393,276.269782828209
4893-GYUJU,50,0,19.35,One year,27.122467671988467,424.7037105550265,194.6674130428739
4578-PHJYZ,52,0,68.75,One year,12.952217694039732,776.4540480495472,377.02018456409974
7272-QDCKA,28,0,100.2,One year,48.77923500879484,3667.3615345479893,2651.2234527832225
8908-SLFCJ,21,0,20.85,Two year,18.38996548570067,323.73636659850746,303.49058088788155
8393-DLHGA,25,1,95.9,Month-to-month,16.02739894291914,1315.1491014905077,0.0
9766-HGEDE,17,0,19.35,One year,45.062422969963805,661.3783228258848,577.5533442409013
6968-MHOMU,58,0,45.0,One year,46.82208578931889,1589.8362571080568,441.66808159145705
7395-IGJOS,17,1,81.5,Month-to-month,6.2601790300617814,467.57901137032803,0.0
5044-XDPYX,51,0,25.5,Two year,31.30257838315583,634.8489909543248,272.5436938039245
1814-WFGVS,72,0,48.9,Two year,46.09302994849094,1704.3671983516947,0.0
2834-SPCJV,52,1,84.1,Month-to-month,25.008037901547908,1718.0912774011279,0.0
3721-WKIIL,27,0,19.6,Two year,32.87195483844285,509.309600707904,395.5731583720339
6734-CKRSM,3,0,20.0,Month-to-month,23.192893927830408,382.1587772211957,409.5477529979016
1265-ZFOSD,64,0,81.3,Two year,50.75580643325863,3079.2676043572305,462.3528435173393
6568-POCUI,45,0,95.2,Two year,23.100452766685766,1812.6281643001262,963.4370428504759
7890-VYYWG,3,1,36.45,Month-to-month,30.100736020964153,876.831958237447,0.0
5197-LQXXH,71,0,83.3,Two year,20.3853877489715,1418.6563670371554,82.47524752475248
9907-SWKKF,1,1,25.05,Month-to-month,31.350286391936585,624.4785043663912,0.0
3457-PQBYH,58,0,20.3,Two year,20.68946806905433,350.33285667807166,117.94082386651972
7682-AZNDK,34,0,89.85,Month-to-month,21.247796364267217,1587.9523136247553,1139.9930243353174
0587-DMGBH,8,1,49.85,Month-to-month,30.621306828287018,1217.356632856745,0.0
5384-ZTTWP,15,0,19.8,Month-to-month,31.74085016752975,498.98189851420864,469.1918939353582
3745-HRPHI,66,0,54.65,Two year,32.0263403122902,1388.0796557577785,172.32639810596692
7636-OWBPG,12,0,29.35,Month-to-month,6.349145133959675,170.64692981326013,225.1909519036477
1231-YNDEK,58,0,19.15,Two year,29.607081031436003,454.0268408127757,139.50963422540076
1407-DIGZV,3,0,19.1,Two year,46.7460724423325,673.8512173355246,674.8472826218754
6397-JNZZG,43,1,55.55,Month-to-month,11.381149374851685,557.0693629881976,0.0
0570-BFQHT,9,0,80.55,Month-to-month,29.340497822584208,1894.6412418219516,1900.554035295801
4393-OBCRR,3,0,20.25,One year,48.16218382495006,733.0640496937403,732.4193476535976
3523-QRQLL,22,1,69.5,One year,26.571564997609542,1498.0447905669193,0.0
8564-LDKFL,40,0,106.0,One year,23.150857229329027,2022.1774857433973,1254.6582667705072
3696-DFHHB,68,0,25.5,Two year,36.64303566083676,728.4703227517258,58.16375907194123
0895-DQHEW,54,1,104.3,Month-to-month,6.0676050420583225,580.95777933195,0.0
4717-GHADL,50,0,79.6,Two year,4.772605703291607,352.91615287637177,232.15207193318412
5501-TVMGM,1,0,55.25,Month-to-month,34.66451145642796,1503.8251316297092,1547.8937971503676
5879-HMFFH,72,0,88.05,Two year,39.79789993045259,2702.5546318825764,0.0
6772-WFQRD,40,0,20.4,One year,22.811096280827716,384.08977243867827,238.82267265221122
3810-DVDQQ,72,0,117.6,Two year,37.29037590783204,3411.1188298143024,0.0
6972-SNKKW,6,0,20.0,Month-to-month,45.73954360717576,692.4622763560833,677.9421800137834
3694-GLTJM,5,0,19.65,Month-to-month,35.542597945094805,546.6388742793664,555.8528739833035
8550-XSXUQ,48,0,70.55,One year,31.213371890793876,1752.028627877007,815.7927761079883
8149-RSOUN,1,1,93.85,Month-to-month,46.52657749097253,3297.615271635522,0.0
9055-MOJJJ,64,0,65.8,One year,38.08727809190664,1944.0183626682422,287.86916674794105
4359-INNWN,17,0,20.05,One year,14.70526316240921,254.27718567996052,271.52491274826707
0585-EGDDA,40,0,80.0,Month-to-month,27.772353606965943,1792.9194819565614,1083.9021180154891
4032-RMHCI,41,0,35.4,One year,29.061902627714325,825.7006769338749,485.00446040023496
0549-CYCQN,51,0,79.6,One year,30.200257344622308,1920.3929958281644,830.0861832916414
3481-JHUZH,41,0,80.25,Month-to-month,37.224750835962766,2324.176632478276,1318.5148967400235
7250-EQKIY,1,1,50.45,Month-to-month,14.63985098232308,637.2229068504889,0.0
3594-IVHJZ,2,0,20.45,Month-to-month,44.30648883369635,688.8275320591663,696.2556844286021
6869-FGJJC,68,0,79.6,One year,21.27285034139692,1408.2814733120101,100.47628135008948
3896-ZVNET,24,0,24.7,Two year,16.221784552593526,342.4498323491346,316.3930387661198
8205-VSLRB,70,0,77.3,Two year,26.168989454833806,1643.8534677378718,98.8456091800784
5960-MVTUK,3,0,29.75,Month-to-month,6.286030250864988,171.3469616837306,226.19504910393294
6817-WTYHE,2,0,44.9,Month-to-month,26.263102922911777,957.871978868056,1010.4447347289755
3082-VQXNH,3,0,29.8,Month-to-month,19.110975380656896,478.9773794551732,525.5522843024219
4013-UBXWQ,7,1,74.65,Month-to-month,24.8518868328219,1516.5983792856116,0.0
4931-TRZWN,13,0,71.95,Month-to-month,16.069045216186655,989.027938878029,1065.480253043267
0750-EKNGL,7,0,20.75,Month-to-month,33.05003405333673,541.7453495511934,544.5936265532549
7669-LCRSD,12,0,56.3,Month-to-month,26.959262965031876,1229.1391196335524,1214.107618383858
3567-PQTSO,53,0,105.25,One year,6.020919063796532,581.9781183983197,324.109322636375
5519-NPHVG,12,1,94.2,Month-to-month,5.690821951924391,493.77201803814154,0.0
8043-PNYSD,63,0,19.55,Two year,34.86444040078756,534.798842806808,97.2649109459198
9938-EKRGF,15,0,84.45,Month-to-month,20.273447531937506,1431.17056844152,1453.1838152399528
2703-AMTUL,36,0,53.65,One year,24.997812544326354,1095.6268502346252,731.7745325802015
0928-JMXNP,4,0,29.9,Month-to-month,28.510459435005366,685.7606524127644,718.8206109316872
8173-RXAYP,24,0,19.7,Two year,51.82303473251208,759.6404894059185,585.8545578985326
4825-XJGDM,61,0,43.7,One year,22.12304265287311,800.6448096545406,214.6105366633412
5402-HTOTQ,16,0,55.3,Month-to-month,57.190723803661825,2321.112336602399,1991.5573736017034
6734-JDTTV,65,0,19.85,Two year,16.379356845209916,277.62724829066093,33.304326295220825
7850-THJMU,26,0,19.65,Two year,40.00036703141196,605.7869998686904,467.2910823915858
3890-RTCMS,16,0,49.45,Month-to-month,9.26872777507818,410.0008526280649,496.7050122434464
8849-GYOKR,54,1,106.55,One year,11.23666365724479,1055.9928831485386,0.0
3148-BLQJT,1,1,20.1,Month-to-month,13.820021191132962,240.8811105535656,0.0
3717-FDJFU,5,0,20.45,Two year,28.19545373758311,464.4591736138452,485.56051781351266
3665-JATSN,19,0,39.7,Month-to-month,24.401685460236678,793.5869320102609,737.481192512447
7966-YOTQW,10,0,54.5,Month-to-month,30.611158939723442,1330.524604565075,1320.5289507656328
0461-CVKMU,23,1,83.8,Month-to-month,44.896551468716154,2855.1484924399156,0.0
8806-EAGWC,3,1,55.15,Month-to-month,28.195487309465822,1252.5648057573553,0.0
8853-TZDGH,72,0,111.6,Two year,30.51732866748314,2717.197007915808,0.0
7779-LGOVN,10,1,86.65,Month-to-month,11.582541402257092,883.109662771482,0.0
4324-BZCKL,10,0,55.55,Month-to-month,27.384303021633677,1229.6139406698653,1239.896716138806
6924-TDGMT,11,0,20.55,One year,30.836829579769734,504.93521277143276,494.26940156563364
9710-ZUSHQ,37,1,106.75,Month-to-month,25.80544380446005,2242.234811832471,0.0
1536-YHDOE,17,0,62.1,One year,22.181303702939694,1140.4279955579148,1116.5771734766008
8123-QBNAZ,36,0,104.5,Month-to-month,16.1252206304,1441.0111887346986,1024.3280670481854
3629-ZNKXA,17,0,101.8,Month-to-month,23.487000205716413,1967.094200421124,1905.3187598866034
4827-LTQRJ,66,0,110.6,One year,40.96898003791621,3481.1639219460485,424.8669828039477
7711-YIJWC,61,0,84.9,One year,6.3864926856293724,496.3692757133605,229.71445613319622
5482-VXSXJ,22,0,93.2,Month-to-month,30.84620895417419,2290.6331842322556,1954.155610445782
7365-BVCJH,1,0,24.4,Month-to-month,22.3310399591023,450.7846594372909,479.20516892849827
9620-ENEJV,6,0,70.55,Month-to-month,4.973723763540068,325.3502972036725,462.80755794431855
4183-WCSEP,31,1,78.45,Month-to-month,21.802561693920623,1418.7365265140381,0.0
2378-YIZKA,68,0,85.0,Two year,25.697647597958557,1778.7891295123038,134.18479545236352
5498-TXHLF,34,1,87.45,Month-to-month,37.652217179418784,2557.9774644389367,0.0
0689-DSXGL,52,0,85.8,Month-to-month,40.70966801311951,2685.751235512319,1049.129978324128
6818-DJXAA,10,0,91.1,Month-to-month,38.79288227635038,2734.7626055043147,2631.311785954687
9722-UJOJR,29,1,70.75,Month-to-month,34.416084193271644,1913.6656866640603,0.0
0464-WJTKO,72,0,20.1,Two year,41.240236017604225,636.2820778496283,0.0
8902-ZEOVF,47,0,20.05,One year,39.64544475551663,613.3564289503415,290.5801894800059
6778-EICRF,24,0,74.8,One year,36.77581565208514,2143.584240649627,1727.5908937916827
2662-NNTDK,65,0,24.8,One year,43.51983556672127,822.5064243458414,108.99102087503853
4132-KALRO,4,0,100.85,Month-to-month,41.13717293541772,3185.5735180605775,3210.2909139747003
3902-FOIGH,12,1,101.35,Month-to-month,31.56180028866507,2541.509486151462,0.0
6772-KSATR,1,1,81.7,Month-to-month,5.313018368242934,401.19944541514394,0.0
7112-OPOTK,33,1,68.25,Month-to-month,22.499277000297432,1269.3599829098885,0.0
2874-YXVVA,34,0,105.1,Month-to-month,16.083078494030737,1445.852589826805,1084.9094044150975
1245-HARPS,14,0,20.4,Two year,23.167668317894396,389.4250177765853,385.742112870435
